"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
85,"1","2025-03-21T07:00:51.135675Z",83,"[{""start"":73,""end"":115,""text"":""Договор №09-02-109, 115, 120 от 19.12.2022"",""labels"":[""MISC""]},{""start"":7,""end"":24,""text"":""ООО \""Исток Аудио\"""",""labels"":[""ORG""]},{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":25,""end"":71,""text"":""за оборудование для оснащения специальных школ"",""labels"":[""PURPOSE""]}]",14.594,"Оплата ООО ""Исток Аудио"" за оборудование для оснащения специальных школ, Договор №09-02-109, 115, 120 от 19.12.2022","2025-03-21T07:00:51.135694Z"
86,"1","2025-03-21T07:01:22.788387Z",84,"[{""start"":84,""end"":165,""text"":""Договору №09-02-165, 149, 166,\\n183, 188, 189, 216, 215, 202, 201 от 19.12.2022г."",""labels"":[""MISC""]},{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":36,""end"":82,""text"":""за оборудование для оснащения специальных школ"",""labels"":[""PURPOSE""]},{""start"":7,""end"":35,""text"":""ИП \""Давыдов Олег Витальевич\"""",""labels"":[""ORG""]}]",30.687,"Оплата ИП ""Давыдов Олег Витальевич"" за оборудование для оснащения специальных школ, Договору №09-02-165, 149, 166,
 183, 188, 189, 216, 215, 202, 201 от 19.12.2022г.","2025-03-21T07:01:22.788404Z"
87,"1","2025-03-21T07:01:53.730819Z",85,"[{""start"":108,""end"":142,""text"":""договор №\\n09-02-198 от 28.12.22г."",""labels"":[""MISC""]},{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":7,""end"":72,""text"":""медицинских услуг не оказываемых в Республике Казахстан - лечение"",""labels"":[""PURPOSE""]},{""start"":75,""end"":106,""text"":""Medipol Mega Hospitals (Турция)"",""labels"":[""ORG""]}]",25.914,"Оплата медицинских услуг не оказываемых в Республике Казахстан - лечение в Medipol Mega Hospitals (Турция), договор №
 09-02-198 от 28.12.22г.","2025-03-21T07:01:53.730840Z"
88,"1","2025-03-21T07:02:24.451873Z",86,"[{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":98,""end"":139,""text"":""договор № 00001\/09-\\n02-197 от 28.12.22г."",""labels"":[""MISC""]},{""start"":7,""end"":72,""text"":""медицинских услуг не оказываемых в Республике Казахстан - лечение"",""labels"":[""PURPOSE""]},{""start"":75,""end"":97,""text"":""Anadolu Medical Center"",""labels"":[""ORG""]}]",15.272,"Оплата медицинских услуг не оказываемых в Республике Казахстан - лечение в Anadolu Medical Center договор № 00001/09-
 02-197 от 28.12.22г.","2025-03-21T07:02:24.451887Z"
89,"1","2025-03-21T07:02:43.884192Z",87,"[{""start"":64,""end"":123,""text"":""Договора №9-02-12 от 01.07.2022 года (КФ\\n\""ҚАМҚОРЛЫҚ ҚОРЫ\"")"",""labels"":[""MISC""]},{""start"":0,""end"":10,""text"":""Возмещение"",""labels"":[""PAYMENT_TYPE""]},{""start"":11,""end"":54,""text"":""за услуги международной автоперевозки груза"",""labels"":[""PURPOSE""]}]",18.481,"Возмещение за услуги международной автоперевозки груза согласно Договора №9-02-12 от 01.07.2022 года (КФ
 ""ҚАМҚОРЛЫҚ ҚОРЫ"")","2025-03-21T07:02:43.884207Z"
90,"1","2025-03-21T07:03:01.469378Z",88,"[{""start"":64,""end"":123,""text"":""Договора №9-02-12 от 01.07.2022 года (КФ\\n\""ҚАМҚОРЛЫҚ ҚОРЫ\"")"",""labels"":[""MISC""]},{""start"":11,""end"":54,""text"":""за услуги международной автоперевозки груза"",""labels"":[""PURPOSE""]},{""start"":0,""end"":10,""text"":""Возмещение"",""labels"":[""PAYMENT_TYPE""]}]",16.78,"Возмещение за услуги международной автоперевозки груза согласно Договора №9-02-12 от 01.07.2022 года (КФ
 ""ҚАМҚОРЛЫҚ ҚОРЫ"")","2025-03-21T07:03:01.469392Z"
91,"1","2025-03-21T07:04:03.776529Z",89,"[{""start"":0,""end"":24,""text"":""Благотворительная помощь"",""labels"":[""PAYMENT_TYPE""]},{""start"":25,""end"":47,""text"":""ОФ \""Қазақстан халқына\"""",""labels"":[""ORG""]},{""start"":48,""end"":76,""text"":""3-м семьям\\nпогибших граждан"",""labels"":[""PURPOSE""]},{""start"":77,""end"":103,""text"":""во время январских событий"",""labels"":[""MISC""]}]",25.59,"Благотворительная помощь ОФ ""Қазақстан халқына"" 3-м семьям
 погибших граждан во время январских событий","2025-03-21T07:04:03.776544Z"
92,"1","2025-03-21T07:04:30.135793Z",90,"[{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":6,""end"":39,""text"":"" ООО \""Речевая аппаратура \""УНИТОН\"""",""labels"":[""ORG""]},{""start"":40,""end"":86,""text"":""за оборудование для оснащения специальных школ"",""labels"":[""PURPOSE""]},{""start"":88,""end"":136,""text"":""Договор №09-02-206, 101, 148, 168\\nот 28.12.2022"",""labels"":[""MISC""]}]",25.276,"Оплата ООО ""Речевая аппаратура ""УНИТОН"" за оборудование для оснащения специальных школ, Договор №09-02-206, 101, 148, 168
 от 28.12.2022","2025-03-21T07:04:30.135806Z"
93,"1","2025-03-21T07:09:30.806699Z",91,"[{""start"":70,""end"":102,""text"":""Договор №09-02-180 от 28.12.2022"",""labels"":[""MISC""]},{""start"":45,""end"":68,""text"":""за оснащение\\nспец.школ"",""labels"":[""PURPOSE""]},{""start"":16,""end"":44,""text"":""ИП \""Давыдов Олег Витальевич\"""",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Предоплата 50 %"",""labels"":[""PAYMENT_TYPE""]}]",299.806,"Предоплата 50 % ИП ""Давыдов Олег Витальевич"" за оснащение
 спец.школ, Договор №09-02-180 от 28.12.2022","2025-03-21T07:09:30.806712Z"
94,"1","2025-03-21T07:09:46.779085Z",92,"[{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":7,""end"":39,""text"":""ООО \""Речевая аппаратура \""УНИТОН\"""",""labels"":[""ORG""]},{""start"":88,""end"":120,""text"":""Договор №09-02-125 от 28.12.2022"",""labels"":[""MISC""]},{""start"":40,""end"":86,""text"":""за оборудование для оснащения специальных школ"",""labels"":[""PURPOSE""]}]",37.37,"Оплата ООО ""Речевая аппаратура ""УНИТОН"" за оборудование для оснащения специальных школ, Договор №09-02-125 от 28.12.2022","2025-03-21T07:10:09.752840Z"
95,"1","2025-03-21T07:10:32.177658Z",93,"[{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":7,""end"":17,""text"":""ООО \""Алма\"""",""labels"":[""ORG""]},{""start"":18,""end"":65,""text"":""за оборудование для оснащения специальных\\nшкол"",""labels"":[""PURPOSE""]},{""start"":67,""end"":101,""text"":""Договор №09-02-146 от 28.12.2022г."",""labels"":[""MISC""]}]",21.501,"Оплата ООО ""Алма"" за оборудование для оснащения специальных
 школ, Договор №09-02-146 от 28.12.2022г.","2025-03-21T07:10:32.177673Z"
96,"1","2025-03-21T07:24:45.073122Z",94,"[{""start"":106,""end"":141,""text"":""Договор\\n№09-02-34\/60 от 25.08.22г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":58,""end"":67,""text"":""студентам"",""labels"":[""PURPOSE""]},{""start"":68,""end"":104,""text"":""НАО \""Медицинский университет Астана\"""",""labels"":[""ORG""]}]",851.873,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии студентам НАО ""Медицинский университет Астана"", Договор
 №09-02-34/60 от 25.08.22г.","2025-03-21T07:24:45.073139Z"
97,"1","2025-03-21T07:31:10.880588Z",95,"[{""start"":140,""end"":174,""text"":""Договор №09-02-55\/9 от 28.10.22г.,"",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":58,""end"":67,""text"":""студентам"",""labels"":[""PURPOSE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":68,""end"":138,""text"":""Учр. \""Екибастузский инженерно- технический институт\""им.акад.К.Сатпаева"",""labels"":[""ORG""]}]",382.623,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии студентам Учр. ""Екибастузский инженерно- технический институт""им.акад.К.Сатпаева, Договор №09-02-55/9 от 28.10.22г.,","2025-03-21T07:31:10.880602Z"
98,"1","2025-03-21T07:31:37.797321Z",96,"[{""start"":94,""end"":129,""text"":""Договор №09-02-34\/71\\nот 25.08.22г."",""labels"":[""MISC""]},{""start"":58,""end"":67,""text"":""студентам"",""labels"":[""PURPOSE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":68,""end"":92,""text"":""НАО \""Университет НАРХОЗ\"""",""labels"":[""ORG""]}]",25.923,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии студентам НАО ""Университет НАРХОЗ"", Договор №09-02-34/71
 от 25.08.22г.","2025-03-21T07:31:37.797337Z"
99,"1","2025-03-21T07:31:46.847491Z",97,"[{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":59,""end"":68,""text"":""студентам"",""labels"":[""PURPOSE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":69,""end"":92,""text"":""НАО \""УНИВЕРСИТЕТ КИМЭП\"""",""labels"":[""ORG""]},{""start"":93,""end"":131,""text"":"" Договор №09-02- 55\/62 от 28.10.2022г."",""labels"":[""MISC""]}]",49.003,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии
 студентам НАО ""УНИВЕРСИТЕТ КИМЭП"", Договор №09-02- 55/62 от 28.10.2022г.","2025-03-21T07:32:29.290513Z"
100,"1","2025-03-21T07:33:03.616567Z",98,"[{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":58,""end"":67,""text"":""студентам"",""labels"":[""PURPOSE""]},{""start"":68,""end"":107,""text"":""ТОО \""Международный университет Астана\"","",""labels"":[""ORG""]},{""start"":108,""end"":143,""text"":""Договор\\n№09-02-55\/29 от 28.10.22г."",""labels"":[""MISC""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]}]",33.123,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии студентам ТОО ""Международный университет Астана"", Договор
 №09-02-55/29 от 28.10.22г.","2025-03-21T07:33:03.616580Z"
